date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-11-04 19:00:00 MST",1730772000,95.76,100.33,ESE,11,5,,97,-3.5,-3.1,-5,,16100,,4,,,,-2.5,-3.6
"2024-11-04 18:00:00 MST",1730768400,95.74,100.3,E,8,5,,93,-3.5,-2.5,-4,,16100,1.6,4,,,,-1.3,-2.7
"2024-11-04 17:00:00 MST",1730764800,95.71,100.27,E,8,9,,93,-2.4,-1.4,-5,,16100,1.7,4,,,,0.9,-1.6
"2024-11-04 16:00:00 MST",1730761200,95.69,100.23,ESE,11,4,,83,-1.7,0.9,,,16100,1.6,4,,,,1.3,0.9
"2024-11-04 15:00:00 MST",1730757600,95.68,100.21,ENE,7,8,,79,-2,1.2,,,16100,1.5,4,,,,1.3,0.7
"2024-11-04 14:00:00 MST",1730754000,95.69,100.23,ENE,6,5,,81,-2.2,0.7,,,16100,1.4,4,,,,0.7,-0.7
"2024-11-04 13:00:00 MST",1730750400,95.75,100.29,N,35,4,,86,-2.8,-0.7,-2,,16100,1.4,4,,,,-0.6,-2.4
"2024-11-04 12:00:00 MST",1730746800,95.81,100.36,NE,4,5,,95,-3.1,-2.4,-4,,16100,1.3,4,,,,-2.4,-3.9
"2024-11-04 11:00:00 MST",1730743200,95.84,100.39,N,1,4,,95,-4.6,-3.9,-6,,16100,1.4,4,,,,-2.5,-4
"2024-11-04 10:00:00 MST",1730739600,95.88,100.43,S,19,8,,95,-4.7,-4,-7,,16100,1.5,4,,,,-4,-6.4
"2024-11-04 09:00:00 MST",1730736000,95.94,100.51,N,36,0,,93,-7.5,-6.5,,,14500,1.4,4,,,,-5.8,-7.1
"2024-11-04 08:00:00 MST",1730732400,95.97,100.53,WSW,24,5,,94,-6.5,-5.7,-8,,16100,1.3,4,,,,-5.7,-7.3
"2024-11-04 07:00:00 MST",1730728800,96,100.57,SW,23,11,,93,-8.3,-7.3,-12,,16100,1.1,4,,,,-6.4,-8
"2024-11-04 06:00:00 MST",1730725200,96.04,100.61,SW,23,11,,93,-8,-7.1,-12,,8100,1.1,4,,,,-6,-8.2
"2024-11-04 05:00:00 MST",1730721600,96.05,100.62,S,17,4,,94,-8.2,-7.4,-9,,600,1,4,,,,-5.9,-8.4
"2024-11-04 04:00:00 MST",1730718000,96.08,100.64,SSW,20,4,,96,-6.4,-5.9,-8,,4800,1,4,,,,-5.5,-6.2
"2024-11-04 03:00:00 MST",1730714400,96.13,100.69,SW,23,11,,94,-6.5,-5.7,-10,,16100,1,4,,,,-5.3,-5.8
"2024-11-04 02:00:00 MST",1730710800,96.17,100.73,SW,22,9,,95,-6.5,-5.8,-10,,16100,1,4,,,,-4.8,-5.9
"2024-11-04 01:00:00 MST",1730707200,96.19,100.75,WSW,24,11,,94,-5.5,-4.7,-9,,16100,1,4,,,,-4,-4.7
"2024-11-04 00:00:00 MST",1730703600,96.17,100.72,SW,22,11,,94,-4.8,-4,-8,,16100,1.1,4,,,,-2.4,-4
"2024-11-03 23:00:00 MST",1730700000,96.18,100.73,WSW,24,13,,92,-3.4,-2.3,-7,,16100,1.2,4,,,,-2.1,-2.4
"2024-11-03 22:00:00 MST",1730696400,96.16,100.71,SW,22,13,,94,-3.3,-2.5,-7,,16100,1.3,4,,,,-2.5,-3.8
"2024-11-03 21:00:00 MST",1730692800,96.16,100.72,SSW,20,15,,95,-4.5,-3.8,-9,,16100,2,4,,,,-1.8,-3.9
"2024-11-03 20:00:00 MST",1730689200,96.19,100.75,WSW,24,9,,95,-2.5,-1.8,-5,,16100,2,4,,,,-1.5,-2.4
"2024-11-03 19:00:00 MST",1730685600,96.19,100.75,W,28,5,,98,-2.2,-1.9,-4,,4800,2,4,,,,-0.6,-2.4
"2024-11-03 18:00:00 MST",1730682000,96.18,100.73,W,27,5,,94,-1.5,-0.6,-2,,16100,2,4,,,,-0.1,-1
"2024-11-03 17:00:00 MST",1730678400,96.15,100.69,S,19,8,,90,-1.5,-0.1,-3,,16100,2,3,,,,0.8,-0.1
"2024-11-03 16:00:00 MST",1730674800,96.18,100.72,SE,14,5,,88,-1.1,0.7,,,16100,2,4,,,,1.1,0.5
"2024-11-03 15:00:00 MST",1730671200,96.18,100.72,S,17,11,,83,-1.5,1.1,,,16100,2,4,,,,1.1,1.1
"2024-11-03 14:00:00 MST",1730667600,96.2,100.74,S,19,9,,82,-1.6,1.1,,,16100,2,4,,,,1.1,0.7
"2024-11-03 13:00:00 MST",1730664000,96.25,100.79,SSW,21,9,,81,-2.2,0.7,,,16100,1.3,4,,,,0.8,0.3
"2024-11-03 12:00:00 MST",1730660400,96.29,100.84,SW,23,9,,81,-2.6,0.3,,,16100,1.2,4,,,,0.3,-0.1
"2024-11-03 11:00:00 MST",1730656800,96.3,100.85,WSW,25,13,,82,-2.9,-0.2,-4,,16100,1.1,4,,,,-0.1,-0.6
"2024-11-03 10:00:00 MST",1730653200,96.3,100.85,WSW,25,15,,84,-3,-0.6,-5,,16100,1,4,,,,-0.6,-1.4
"2024-11-03 09:00:00 MST",1730649600,96.31,100.86,WSW,24,15,,90,-2.9,-1.5,-6,,16100,1,4,,,,-1.4,-1.8
"2024-11-03 08:00:00 MST",1730646000,96.29,100.84,WSW,24,11,,92,-3,-1.9,-6,,16100,1,4,,,,-1.8,-2.2
"2024-11-03 07:00:00 MST",1730642400,96.28,100.83,SW,23,9,,94,-2.7,-1.9,-5,,16100,1,4,,,,-1.4,-1.9
"2024-11-03 06:00:00 MST",1730638800,96.29,100.84,WSW,24,8,,96,-2,-1.4,-4,,16100,1.1,4,,,,-1,-1.4
"2024-11-03 05:00:00 MST",1730635200,96.28,100.83,WSW,25,11,,96,-1.6,-1,-5,,2800,1,4,,,,-1,-1.2
"2024-11-03 04:00:00 MST",1730631600,96.26,100.81,N,36,0,,98,-1.4,-1.1,,,2000,1,4,,,,-1,-1.1
"2024-11-03 03:00:00 MST",1730628000,96.26,100.81,SE,14,4,,97,-1.4,-1,-2,,2400,,4,,,,-0.8,-1
"2024-11-03 02:00:00 MST",1730624400,96.27,100.82,SE,13,5,,96,-1.4,-0.8,-2,,4000,1.3,4,,,,-0.7,-0.8
"2024-11-03 01:00:00 MST",1730620800,96.27,100.82,ESE,12,8,,96,-1.4,-0.8,-4,,3600,1.4,4,,,,-0.7,-0.8
"2024-11-03 01:00:00 MDT",1730617200,96.27,100.82,ESE,11,13,,95,-1.5,-0.8,-5,,2000,1.4,4,,,,-0.7,-0.8
"2024-11-03 00:00:00 MDT",1730613600,96.3,100.86,ESE,11,13,,95,-1.6,-0.9,-5,,1600,1.4,4,,,,-0.8,-1.1
"2024-11-02 23:00:00 MDT",1730610000,96.37,100.93,S,17,4,,96,-1.7,-1.1,-2,,1600,1.4,4,,,,-0.6,-1.1
"2024-11-02 22:00:00 MDT",1730606400,96.34,100.9,ESE,12,9,,89,-2.3,-0.7,-4,,16100,1.4,4,,,,-0.6,-0.7
"2024-11-02 21:00:00 MDT",1730602800,96.34,100.9,ESE,11,15,,89,-2.3,-0.6,-5,,16100,1.4,4,,,,-0.5,-0.6
"2024-11-02 20:00:00 MDT",1730599200,96.37,100.93,SE,13,17,,89,-2.1,-0.5,-5,,16100,1.3,4,,,,-0.5,-0.7
"2024-11-02 19:00:00 MDT",1730595600,96.33,100.89,ESE,12,17,,90,-2,-0.6,-6,,16100,1.3,4,,,,-0.6,-0.8
"2024-11-02 18:00:00 MDT",1730592000,96.34,100.9,E,9,15,,91,-2,-0.7,-5,,16100,1.3,4,,,,-0.6,-0.7
"2024-11-02 17:00:00 MDT",1730588400,96.45,101.02,SE,13,13,,89,-2.2,-0.6,-5,,16100,1.3,4,,,,-0.6,-0.8
"2024-11-02 16:00:00 MDT",1730584800,96.45,101.02,ESE,12,15,,89,-2.4,-0.8,-5,,16100,1.3,4,,,,-0.8,-1
"2024-11-02 15:00:00 MDT",1730581200,96.49,101.06,SE,13,15,,88,-2.7,-1,-6,,16100,1.2,4,,,,-1,-1.2
"2024-11-02 14:00:00 MDT",1730577600,96.53,101.1,SE,13,13,,89,-2.7,-1.1,-5,,16100,1.1,4,,,,-1.1,-1.3
"2024-11-02 13:00:00 MDT",1730574000,96.55,101.13,ESE,11,13,,89,-2.9,-1.3,-6,,16100,1,4,,,,-1.3,-1.9
"2024-11-02 12:00:00 MDT",1730570400,96.61,101.19,E,10,15,,92,-3,-1.9,-7,,16100,1,4,,,,-1.9,-2.3
"2024-11-02 11:00:00 MDT",1730566800,96.66,101.25,ESE,12,11,,93,-3.3,-2.3,-6,,16100,1,4,,,,-2.3,-2.7
"2024-11-02 10:00:00 MDT",1730563200,96.69,101.28,ESE,11,13,,94,-3.5,-2.7,-7,,16100,1,4,,,,-2.7,-2.9
"2024-11-02 09:00:00 MDT",1730559600,96.72,101.31,ESE,12,13,,94,-3.6,-2.8,-7,,16100,1.1,4,,,,-2.8,-3.1
"2024-11-02 08:00:00 MDT",1730556000,96.75,101.34,ESE,11,11,,94,-3.9,-3.1,-7,,16100,1.1,4,,,,-3.1,-3.2
"2024-11-02 07:00:00 MDT",1730552400,96.79,101.39,E,8,8,,95,-3.9,-3.2,-6,,16100,1.3,4,,,,-3.1,-3.3
"2024-11-02 06:00:00 MDT",1730548800,96.84,101.44,E,8,8,,95,-3.9,-3.2,-6,,16100,1.4,4,,,,-3.1,-3.2
"2024-11-02 05:00:00 MDT",1730545200,96.89,101.49,SE,14,4,,95,-3.9,-3.2,-5,,16100,1.4,4,,,,-3.1,-3.2
"2024-11-02 04:00:00 MDT",1730541600,96.9,101.5,N,36,0,,95,-3.9,-3.2,,,16100,2,4,,,,-3.1,-3.2
"2024-11-02 03:00:00 MDT",1730538000,96.9,101.5,E,9,4,,94,-4,-3.2,-5,,16100,2,4,,,,-3.2,-3.3
"2024-11-02 02:00:00 MDT",1730534400,96.92,101.52,N,1,4,,94,-4.1,-3.3,-5,,16100,2,4,,,,-3.2,-3.3
"2024-11-02 01:00:00 MDT",1730530800,96.95,101.55,N,0,4,,94,-4,-3.2,-5,,16100,2,4,,,,-3.1,-3.2
"2024-11-02 00:00:00 MDT",1730527200,96.97,101.58,NW,32,5,,97,-3.5,-3.1,-5,,8100,1.3,4,,,,-2.8,-3.1
"2024-11-01 23:00:00 MDT",1730523600,96.97,101.58,N,36,0,,95,-3.7,-3,,,6400,1.2,4,,,,-2.9,-3
"2024-11-01 22:00:00 MDT",1730520000,96.97,101.58,N,36,0,,95,-3.6,-2.9,,,4800,1.2,4,,,,-2.9,-3
"2024-11-01 21:00:00 MDT",1730516400,96.99,101.6,NW,32,4,,95,-3.7,-3,-5,,11300,1.2,4,,,,-2.8,-3
"2024-11-01 20:00:00 MDT",1730512800,96.98,101.59,N,36,0,,95,-3.6,-2.9,,,6400,1.2,4,,,,-2.8,-2.9
"2024-11-01 19:00:00 MDT",1730509200,96.98,101.59,N,36,0,,95,-3.6,-2.9,,,16100,1.2,4,,,,-2.7,-2.9
"2024-11-01 18:00:00 MDT",1730505600,96.98,101.59,WNW,29,4,,95,-3.4,-2.7,-4,,14500,1.2,4,,,,-2.7,-2.8
"2024-11-01 17:00:00 MDT",1730502000,96.94,101.54,NW,31,4,,93,-3.7,-2.7,-4,,16100,1.3,4,,,,-2.6,-2.8
"2024-11-01 16:00:00 MDT",1730498400,96.93,101.53,NNW,33,8,,96,-3.2,-2.6,-6,,6400,1.3,4,,,,-2.6,-2.8
"2024-11-01 15:00:00 MDT",1730494800,96.93,101.53,N,35,5,,93,-3.7,-2.7,-5,,16100,1.4,4,,,,-2.5,-2.8
"2024-11-01 14:00:00 MDT",1730491200,96.93,101.53,N,1,5,,95,-3.3,-2.6,-5,,8100,1.4,4,,,,-2.6,-2.9
"2024-11-01 13:00:00 MDT",1730487600,96.94,101.54,N,36,0,,93,-3.8,-2.8,,,16100,1.5,4,,,,-2.8,-3.2
"2024-11-01 12:00:00 MDT",1730484000,96.95,101.56,SE,12,4,,95,-3.9,-3.2,-5,,2400,1.5,4,,,,-3.2,-3.4
"2024-11-01 11:00:00 MDT",1730480400,96.96,101.57,SE,12,4,,94,-4.2,-3.4,-5,,6400,1.4,4,,,,-3.3,-3.5
"2024-11-01 10:00:00 MDT",1730476800,96.98,101.59,SE,13,5,,93,-4.5,-3.5,-6,,16100,1.5,4,,,,-3.5,-3.6
"2024-11-01 09:00:00 MDT",1730473200,96.97,101.58,E,9,5,,93,-4.6,-3.6,-6,,16100,1.4,4,,,,-3.5,-3.6
"2024-11-01 08:00:00 MDT",1730469600,96.99,101.6,N,36,0,,94,-4.3,-3.5,,,16100,1.5,4,,,,-3.4,-3.5
"2024-11-01 07:00:00 MDT",1730466000,96.99,101.6,N,36,0,,94,-4.3,-3.5,,,9700,1.4,4,,,,-3.4,-3.5
"2024-11-01 06:00:00 MDT",1730462400,96.99,101.6,N,0,4,,96,-4.1,-3.5,-5,,11300,1.3,4,,,,-3.3,-3.6
"2024-11-01 05:00:00 MDT",1730458800,96.99,101.6,E,10,5,,94,-4.1,-3.3,-5,,16100,1.3,4,,,,-3.3,-3.5
"2024-11-01 04:00:00 MDT",1730455200,97,101.61,N,35,4,,96,-4.1,-3.5,-5,,12900,1.3,4,,,,-3.5,-3.6
"2024-11-01 03:00:00 MDT",1730451600,97.01,101.62,NNW,33,8,,97,-3.9,-3.5,-7,,8100,1.3,4,,,,-3.5,-3.7
"2024-11-01 02:00:00 MDT",1730448000,97.04,101.65,N,36,5,,97,-3.9,-3.5,-6,,4800,1.3,4,,,,-3.5,-3.6
"2024-11-01 01:00:00 MDT",1730444400,97.08,101.7,N,35,5,,96,-4.1,-3.5,-6,,3600,1.3,4,,,,-3.4,-3.5
"2024-11-01 00:00:00 MDT",1730440800,97.11,101.73,ESE,11,4,,91,-4.7,-3.4,-5,,12900,1.3,4,,,,-3.3,-3.4
"2024-10-31 23:00:00 MDT",1730437200,97.15,101.78,ENE,6,4,,88,-5.2,-3.4,-5,,16100,1.4,4,,,,-3.3,-3.5
"2024-10-31 22:00:00 MDT",1730433600,97.19,101.82,S,19,5,,87,-5.4,-3.5,-6,,16100,1.5,4,,,,-3.3,-3.5
"2024-10-31 21:00:00 MDT",1730430000,97.2,101.84,SSW,20,5,,90,-4.7,-3.3,-5,,16100,1.5,4,,,,-3.3,-3.5
"2024-10-31 20:00:00 MDT",1730426400,97.2,101.84,S,17,11,,90,-4.9,-3.5,-8,,16100,1.5,4,,,,-3.5,-3.7
"2024-10-31 19:00:00 MDT",1730422800,97.21,101.85,SSE,16,11,,90,-5.1,-3.7,-8,,16100,1.6,4,,,,-3.5,-3.7
"2024-10-31 18:00:00 MDT",1730419200,97.22,101.86,SSE,15,13,,89,-5.1,-3.5,-8,,16100,1.6,4,,,,-3.2,-3.5
"2024-10-31 17:00:00 MDT",1730415600,97.23,101.87,SE,14,11,,87,-5.1,-3.2,-7,,16100,1.6,4,,,,-3.1,-3.5
"2024-10-31 16:00:00 MDT",1730412000,97.25,101.89,E,9,9,,84,-5.7,-3.4,-7,,16100,1.6,4,,,,-2.8,-3.4
"2024-10-31 15:00:00 MDT",1730408400,97.28,101.92,SSE,15,9,,83,-5.5,-3,-7,,16100,1.6,4,,,,-3,-3.7
"2024-10-31 14:00:00 MDT",1730404800,97.33,101.97,SE,14,17,,82,-6.3,-3.7,-9,,16100,1.5,4,,,,-3.7,-4.4
"2024-10-31 13:00:00 MDT",1730401200,97.38,102.03,ESE,12,18,,83,-6.8,-4.3,-10,,16100,1.6,4,,,,-4.3,-5.4
"2024-10-31 12:00:00 MDT",1730397600,97.44,102.09,E,9,15,,82,-8.1,-5.5,-11,,16100,1.6,4,,,,-5.4,-6.3
"2024-10-31 11:00:00 MDT",1730394000,97.49,102.15,E,8,13,,84,-8.6,-6.3,-12,,16100,1.6,4,,,,-6.2,-6.6
"2024-10-31 10:00:00 MDT",1730390400,97.51,102.17,E,9,15,,85,-8.6,-6.5,-12,,16100,1.6,4,,,,-6.5,-7.2
"2024-10-31 09:00:00 MDT",1730386800,97.53,102.19,E,8,13,,86,-9.2,-7.2,-13,,16100,1.6,4,,,,-7.2,-7.4
"2024-10-31 08:00:00 MDT",1730383200,97.53,102.19,E,8,17,,85,-9.5,-7.4,-14,,16100,1.6,4,,,,-6.9,-7.4
"2024-10-31 07:00:00 MDT",1730379600,97.53,102.19,E,8,17,,84,-9.1,-6.8,-13,,16100,,4,,,,-6.7,-6.9
"2024-10-31 06:00:00 MDT",1730376000,97.56,102.22,E,8,11,,83,-9.1,-6.7,-12,,16100,,4,,,,-6.7,-6.8
"2024-10-31 05:00:00 MDT",1730372400,97.58,102.23,E,8,11,,82,-9.4,-6.8,-12,,16100,,4,,,,-6.7,-7.1
"2024-10-31 04:00:00 MDT",1730368800,97.6,102.25,E,10,13,,83,-9.6,-7.1,-13,,16100,,4,,,,-7,-7.5
"2024-10-31 03:00:00 MDT",1730365200,97.58,102.23,E,10,11,,83,-9.7,-7.3,-12,,16100,,4,,,,-6.7,-7.3
"2024-10-31 02:00:00 MDT",1730361600,97.59,102.24,E,9,11,,82,-9.4,-6.8,-12,,16100,,4,,,,-6.3,-6.8
"2024-10-31 01:00:00 MDT",1730358000,97.59,102.24,E,9,9,,82,-9,-6.4,-11,,16100,,4,,,,-5.8,-6.4
"2024-10-31 00:00:00 MDT",1730354400,97.6,102.25,E,9,9,,81,-8.6,-5.8,-10,,16100,,4,,,,-5.6,-5.9
"2024-10-30 23:00:00 MDT",1730350800,97.6,102.25,E,9,8,,83,-8,-5.6,-9,,16100,,4,,,,-5,-5.6
"2024-10-30 22:00:00 MDT",1730347200,97.6,102.25,E,9,8,,80,-7.9,-5,-9,,16100,,3,,,,-4.3,-5
"2024-10-30 21:00:00 MDT",1730343600,97.59,102.24,E,9,8,,78,-7.6,-4.3,-8,,16100,,4,,,,-4,-4.4
"2024-10-30 20:00:00 MDT",1730340000,97.57,102.22,E,9,11,,77,-7.6,-4.1,-9,,16100,,4,,,,-4.1,-4.6
"2024-10-30 19:00:00 MDT",1730336400,97.55,102.2,ENE,7,8,,79,-7.6,-4.5,-8,,16100,,3,,,,-4.1,-4.7
"2024-10-30 18:00:00 MDT",1730332800,97.5,102.15,E,8,9,,77,-7.6,-4.1,-8,,16100,1.5,4,,,,-3.1,-4.1
"2024-10-30 17:00:00 MDT",1730329200,97.46,102.1,NE,5,11,,74,-7.1,-3.1,-7,,16100,1.5,4,,,,-2,-3.1
"2024-10-30 16:00:00 MDT",1730325600,97.46,102.09,ENE,6,13,,70,-6.8,-2,-6,,16100,1.4,4,,,,-1.8,-2.2
"2024-10-30 15:00:00 MDT",1730322000,97.43,102.06,E,8,8,,70,-6.7,-2,-5,,16100,,4,,,,-1.7,-2.4
"2024-10-30 14:00:00 MDT",1730318400,97.39,102.01,ENE,6,11,,71,-6.8,-2.2,-6,,16100,,4,,,,-2,-2.8
"2024-10-30 13:00:00 MDT",1730314800,97.38,102.01,ENE,7,9,,73,-7,-2.8,-6,,16100,,4,,,,-2.8,-3.2
"2024-10-30 12:00:00 MDT",1730311200,97.34,101.96,NE,5,9,,74,-7,-3,-7,,16100,1.3,4,,,,-3,-3.8
"2024-10-30 11:00:00 MDT",1730307600,97.28,101.9,NE,5,8,,77,-7.3,-3.8,-7,,16100,1.3,4,,,,-3.8,-4.7
"2024-10-30 10:00:00 MDT",1730304000,97.25,101.88,N,36,8,,84,-7.1,-4.7,-8,,16100,1.3,4,,,,-4.7,-5.3
"2024-10-30 09:00:00 MDT",1730300400,97.19,101.82,NNW,34,8,,87,-7.1,-5.3,-9,,16100,1.3,4,,,,-5.2,-5.6
"2024-10-30 08:00:00 MDT",1730296800,97.1,101.73,NW,32,11,,91,-6.8,-5.6,-10,,16100,1.3,4,,,,-5,-5.8
"2024-10-30 07:00:00 MDT",1730293200,97.03,101.65,NNW,33,9,,88,-6.8,-5.1,-9,,16100,1.3,4,,,,-4.5,-5.7
"2024-10-30 06:00:00 MDT",1730289600,96.96,101.57,N,35,8,,88,-7.2,-5.5,-9,,16100,1.4,4,,,,-4.5,-5.5
"2024-10-30 05:00:00 MDT",1730286000,96.89,101.49,N,36,0,,85,-6.8,-4.6,,,16100,1.3,4,,,,-4.6,-4.9
"2024-10-30 04:00:00 MDT",1730282400,96.86,101.46,N,35,4,,85,-7,-4.8,-7,,16100,1.2,4,,,,-4.3,-4.8
"2024-10-30 03:00:00 MDT",1730278800,96.81,101.41,N,0,4,,81,-6.9,-4.2,-6,,16100,1.2,4,,,,-3.7,-4.2
"2024-10-30 02:00:00 MDT",1730275200,96.77,101.37,E,9,5,,78,-7.1,-3.8,-6,,16100,1.2,4,,,,-3.3,-3.9
"2024-10-30 01:00:00 MDT",1730271600,96.77,101.37,E,9,4,,78,-7,-3.7,-5,,16100,1.2,4,,,,-3.1,-3.8
"2024-10-30 00:00:00 MDT",1730268000,96.78,101.38,SE,14,5,,73,-7.3,-3.1,-5,,16100,1.3,4,,,,-3,-3.3
"2024-10-29 23:00:00 MDT",1730264400,96.76,101.36,ESE,11,8,,74,-7.3,-3.3,-7,,16100,1.5,4,,,,-3.3,-3.7
"2024-10-29 22:00:00 MDT",1730260800,96.78,101.39,E,10,8,,74,-7.5,-3.5,-7,,16100,1.9,4,,,,-3.3,-4.1
"2024-10-29 21:00:00 MDT",1730257200,96.78,101.39,E,10,8,,72,-7.7,-3.3,-7,,16100,3,4,,,,-3.3,-4.3
"2024-10-29 20:00:00 MDT",1730253600,96.77,101.38,E,9,9,,73,-8.5,-4.4,-8,,16100,5,4,,,,-3.7,-4.8
"2024-10-29 19:00:00 MDT",1730250000,96.8,101.41,ESE,12,8,,69,-8.7,-3.8,-7,,16100,2,4,,,,-2,-4.2
"2024-10-29 18:00:00 MDT",1730246400,96.78,101.37,SSE,16,4,,59,-8.9,-1.9,-3,,16100,1.6,4,,,,-0.9,-1.9
"2024-10-29 17:00:00 MDT",1730242800,96.8,101.39,WSW,24,9,,57,-8.4,-0.9,-4,,16100,1.5,3,,,,-0.8,-1.3
"2024-10-29 16:00:00 MDT",1730239200,96.84,101.43,WSW,25,18,,58,-8.4,-1.1,-6,,16100,1.5,3,,,,-1,-1.9
"2024-10-29 15:00:00 MDT",1730235600,96.86,101.45,WSW,24,13,,61,-8.4,-1.8,-6,,16100,1.5,3,,,,-1.5,-3.5
"2024-10-29 14:00:00 MDT",1730232000,96.93,101.53,W,28,5,,64,-9.3,-3.5,-6,,16100,1.5,4,,,,-3.1,-3.9
"2024-10-29 13:00:00 MDT",1730228400,96.92,101.52,W,28,17,,65,-9.3,-3.7,-9,,16100,1.5,4,,,,-3.6,-4.4
"2024-10-29 12:00:00 MDT",1730224800,96.94,101.54,WNW,30,17,,66,-9.6,-4.2,-10,,16100,1.5,4,,,,-4.2,-4.5
"2024-10-29 11:00:00 MDT",1730221200,96.92,101.52,W,28,17,,71,-8.9,-4.4,-10,,16100,1.5,4,,,,-4.3,-4.7
"2024-10-29 10:00:00 MDT",1730217600,96.9,101.5,WNW,29,13,,71,-9.2,-4.7,-10,,16100,1.5,4,,,,-4.7,-5
"2024-10-29 09:00:00 MDT",1730214000,96.89,101.49,NW,32,11,,73,-9,-4.9,-9,,16100,1.5,4,,,,-4.7,-5
"2024-10-29 08:00:00 MDT",1730210400,96.88,101.47,NW,31,24,,69,-9.6,-4.8,-12,,16100,1.5,4,,,,-4.8,-4.8
"2024-10-29 07:00:00 MDT",1730206800,96.84,101.43,WNW,30,24,30,69,-9.6,-4.8,-12,,16100,1.5,4,,,,-4.1,-4.8
"2024-10-29 06:00:00 MDT",1730203200,96.78,101.36,NW,32,15,,78,-7.4,-4.1,-9,,16100,1.5,4,,,,-3.3,-4.2
"2024-10-29 05:00:00 MDT",1730199600,96.71,101.29,NW,31,28,,76,-6.9,-3.3,-11,,16100,1.4,4,,,,-2.8,-3.3
"2024-10-29 04:00:00 MDT",1730196000,96.7,101.27,WNW,29,22,,75,-6.6,-2.8,-9,,16100,1.4,4,,,,-2.8,-3.3
"2024-10-29 03:00:00 MDT",1730192400,96.65,101.22,W,28,15,,85,-5.6,-3.3,-8,,16100,1.3,4,,,,-2.7,-3.5
"2024-10-29 02:00:00 MDT",1730188800,96.63,101.19,W,28,17,,85,-5,-2.8,-8,,14500,1.3,4,,,,-2.2,-2.8
"2024-10-29 01:00:00 MDT",1730185200,96.6,101.16,W,26,17,,81,-5,-2.2,-8,,16100,1.4,4,,,,-1.8,-2.2
"2024-10-29 00:00:00 MDT",1730181600,96.57,101.13,W,28,18,33,78,-5.1,-1.8,-7,,16100,1.4,4,,,,-1.5,-1.8
"2024-10-28 23:00:00 MDT",1730178000,96.53,101.09,WNW,29,22,,73,-5.7,-1.5,-7,,16100,1.4,4,,,,-1.4,-1.5
"2024-10-28 22:00:00 MDT",1730174400,96.49,101.05,WNW,29,15,32,76,-5.1,-1.4,-6,,16100,1.4,4,,,,-0.9,-1.4
"2024-10-28 21:00:00 MDT",1730170800,96.43,100.98,WNW,30,26,31,78,-4.3,-0.9,-7,,16100,1.4,4,,,,-0.2,-0.9
"2024-10-28 20:00:00 MDT",1730167200,96.37,100.91,WNW,29,24,33,79,-3.6,-0.3,-6,,16100,1.4,4,,,,0.1,-0.3
"2024-10-28 19:00:00 MDT",1730163600,96.31,100.85,WNW,29,17,,80,-2.9,0.1,,,16100,1.4,4,,,,0.3,0.1
"2024-10-28 18:00:00 MDT",1730160000,96.24,100.78,WNW,30,18,,80,-2.8,0.3,,,16100,1.4,4,,,,0.6,0.3
"2024-10-28 17:00:00 MDT",1730156400,96.17,100.7,WNW,30,21,,80,-2.5,0.6,,,16100,1.3,4,,,,1,0.6
"2024-10-28 16:00:00 MDT",1730152800,96.11,100.63,WNW,29,22,30,80,-2.1,1,,,16100,1.2,4,,,,1.4,1
"2024-10-28 15:00:00 MDT",1730149200,96.04,100.56,WNW,30,17,28,79,-1.9,1.4,,,16100,1.1,4,,,,1.6,1.4
"2024-10-28 14:00:00 MDT",1730145600,95.96,100.48,WNW,29,22,27,77,-2,1.6,,,16100,1.1,4,,,,1.9,1.6
"2024-10-28 13:00:00 MDT",1730142000,95.9,100.41,WNW,30,18,30,76,-2,1.7,,,16100,1.1,4,,,,1.7,1.4
"2024-10-28 12:00:00 MDT",1730138400,95.84,100.35,WNW,29,21,33,79,-1.9,1.4,,,16100,1,4,,,,1.4,1
"2024-10-28 11:00:00 MDT",1730134800,95.8,100.31,WNW,29,22,33,81,-1.9,1,,,16100,1,4,,,,1,0.7
"2024-10-28 10:00:00 MDT",1730131200,95.71,100.22,W,28,24,33,82,-2,0.8,,,16100,1,4,,,,0.8,0.7
"2024-10-28 09:00:00 MDT",1730127600,95.64,100.14,W,28,22,32,83,-1.9,0.7,,,16100,1,4,,,,0.8,0.6
"2024-10-28 08:00:00 MDT",1730124000,95.59,100.09,W,28,26,,84,-1.7,0.7,,,16100,1,4,,,,0.8,0.7
"2024-10-28 07:00:00 MDT",1730120400,95.53,100.02,W,27,24,,87,-1.2,0.7,,,8100,1,4,,,,1,0.6
"2024-10-28 06:00:00 MDT",1730116800,95.47,99.96,W,28,21,32,86,-1.3,0.8,,,12900,1,4,,,,0.9,0.8
"2024-10-28 05:00:00 MDT",1730113200,95.4,99.88,W,28,22,,87,-1,0.9,,,16100,1.1,4,,,,1.1,0.9
"2024-10-28 04:00:00 MDT",1730109600,95.32,99.79,W,28,22,,89,-0.5,1.1,,,16100,1.1,4,,,,1.2,1.1
"2024-10-28 03:00:00 MDT",1730106000,95.27,99.74,W,28,21,30,92,-0.1,1.1,,,16100,1.2,4,,,,1.1,0.8
